address,buildYear,lon,lat
"Круговая ул., 24 литер А",1959,30.135765,59.994918
"Крупской ул., 10",1948,30.428122,59.889137
"Крупской ул., 11 литер А",1958,30.433251,59.891259
"Крупской ул., 12 корп. 1",1949,30.428068,59.888695
"Крупской ул., 12 корп. 2",1948,30.428265,59.888121
"Крупской ул., 13 литер А",1958,30.433377,59.890667
"Крупской ул., 15 литер А",1958,30.431984,59.891408
"Крупской ул., 16",1950,30.426684,59.88902
"Крупской ул., 16 корп. 3 литер А",1958,30.426487,59.888352
"Крупской ул., 16 корп. 4",1963,30.427071,59.887968
"Крупской ул., 17",1952,30.432407,59.890478
"Крупской ул., 20 корп. 1",1949,30.42504,59.888632
"Крупской ул., 20 корп. 2 литер А",1958,30.425858,59.888316
"Крупской ул., 20 корп. 3 литер А",1958,30.425759,59.887823
"Крупской ул., 21 литер А",1912,30.429703,59.889986
"Крупской ул., 22",1948,30.424663,59.888456
"Крупской ул., 24 корп. 1",1948,30.423882,59.888234
"Крупской ул., 24 корп. 2",1952,30.424609,59.887647
"Крупской ул., 25 литер А",1955,30.428166,59.889683
"Крупской ул., 26",1952,30.423037,59.888298
"Крупской ул., 27",1854,30.427232,59.889778
"Крупской ул., 29 литер Б",1953,30.426567,59.889345
"Крупской ул., 31 литер А",1962,30.425786,59.88976
"Крупской ул., 33 литер А",1961,30.424672,59.889503
"Крупской ул., 35 литер А",1953,30.424654,59.889015
"Крупской ул., 35 литер Б",1953,30.424654,59.889015
"Крупской ул., 37",1962,30.423423,59.889593
"Крупской ул., 39",1952,30.423567,59.889078
"Крупской ул., 4",1950,30.430215,59.889701
"Крупской ул., 41",1954,30.423064,59.888659
"Крупской ул., 45 литер А",1962,30.419857,59.888072
"Крупской ул., 49 литер А",1961,30.418752,59.887878
"Крупской ул., 51 литер А",1962,30.417953,59.888203
"Крупской ул., 7 литер А",1960,30.434509,59.891742
"Крупской ул., 8 корп. 1",1951,30.428795,59.889422
"Крупской ул., 8 корп. 2",1951,30.429325,59.889074
"Крыленко ул., 11 корп. 1",1968,30.468689,59.894757
"Крыленко ул., 13 корп. 1",1969,30.469696,59.895448
"Крыленко ул., 13 корп. 2",1968,30.470154,59.894495
"Крыленко ул., 13 корп. 3",1968,30.470675,59.894883
"Крыленко ул., 13 корп. 4 литер А",2008,30.471654,59.89366
"Крыленко ул., 15 корп. 1",1968,30.471627,59.895177
"Крыленко ул., 15 корп. 2 литер Ц",1970,30.471582,59.8945
"Крыленко ул., 17 корп. 1",1968,30.472373,59.895344
"Крыленко ул., 17 корп. 2",1968,30.473334,59.894852
"Крыленко ул., 19 корп. 1",1968,30.472409,59.896138
"Крыленко ул., 19 корп. 2",1968,30.474421,59.89547
"Крыленко ул., 21 корп. 2",1969,30.478562,59.895714
"Крыленко ул., 23",1974,30.477682,59.897176
"Крыленко ул., 25 корп. 1",1968,30.478921,59.897072
"Крыленко ул., 25 корп. 2",1968,30.478921,59.896657
"Крыленко ул., 25 корп. 3",1969,30.48061,59.896102
"Крыленко ул., 25 корп. 4",1969,30.481257,59.896598
"Крыленко ул., 27",1974,30.480969,59.898002
"Крыленко ул., 29 корп. 1 литер Е",1696,30.482308,59.897867
"Крыленко ул., 29 корп. 2",1969,30.482542,59.897257
"Крыленко ул., 29 корп. 3",1969,30.483539,59.896806
"Крыленко ул., 29 корп. 4",1969,30.484158,59.897961
"Крыленко ул., 31 литер А",1974,30.484473,59.898783
"Крыленко ул., 33",1969,30.486207,59.897776
"Крыленко ул., 35",1969,30.486997,59.898981
"Крыленко ул., 37 корп. 1",1969,30.487842,59.898467
"Крыленко ул., 37 корп. 2",1969,30.487401,59.897718
"Крыленко ул., 39/29",1974,30.487913,59.899604
"Крыленко ул., 43 корп. 1",1989,30.492405,59.90066
"Крыленко ул., 43 корп. 2",2007,30.493564,59.899839
"Крыленко ул., 43 корп. 3",1989,30.494965,59.899397
"Крыленко ул., 45 корп. 1",1989,30.494265,59.901242
"Крыленко ул., 45 корп. 3",1989,30.49589,59.900606
"Крыленко ул., 5",1969,30.465581,59.893349
"Крыленко ул., 7 корп. 1",1969,30.465626,59.894527
"Крыленко ул., 7 корп. 2",1968,30.466372,59.893881
"Крыленко ул., 9 корп. 1",1968,30.468474,59.894089
"Крыленко ул., 9 корп. 2",1968,30.467827,59.893556
"Крылова пер., 1/24 литер А",1885,30.332738,59.932829
"Крылова пер., 7/5 литер А",1878,30.334787,59.932288
"Крюкова канала наб., 11 литер А",1836,30.296015,59.923351
"Крюкова канала наб., 15 литер А",1917,30.296752,59.922373
"Крюкова канала наб., 17 литер А",1824,30.297246,59.921913
"Крюкова канала наб., 19 литер А",1836,30.297686,59.921385
"Крюкова канала наб., 23 литер А",1835,30.299034,59.919797
"Крюкова канала наб., 23 литер Н",1835,30.299034,59.919797
"Крюкова канала наб., 24 литер А",1917,30.300992,59.919216
"Крюкова канала наб., 24 литер В",1864,30.301459,59.919482
"Крюкова канала наб., 24 литер Г",1864,30.301854,59.919355
"Крюкова канала наб., 25 литер А",1813,30.299447,59.919243
"Крюкова канала наб., 27 литер А",1828,30.29968,59.918999
"Крюкова канала наб., 31 литер А",1800,30.300228,59.918413
"Крюкова канала наб., 7/2 литер А",1874,30.295018,59.923955
"Крюкова канала наб., 9 литер А",1840,30.295665,59.923757
"Крюкова ул., 1 литер А",1961,30.414818,59.961183
"Крюкова ул., 10 литер А",1995,30.419363,59.962503
"Крюкова ул., 11 литер А",1961,30.418007,59.961877
"Крюкова ул., 13 литер А",1962,30.418797,59.961877
"Крюкова ул., 15 литер А",1961,30.419156,59.96139
"Крюкова ул., 17 литер А",1961,30.419597,59.961881
"Крюкова ул., 19 литер А",1962,30.420405,59.961881
"Крюкова ул., 21 литер А",1961,30.420728,59.961332
"Крюкова ул., 23 литер А",1962,30.421232,59.961872
"Крюкова ул., 3 литер А",1962,30.416291,59.961656
"Крюкова ул., 7 литер А",1961,30.417611,59.961386
"Крюкова ул., 9",1963,30.417126,59.961845
"Кубинская ул., 10 литер А",1961,30.298899,59.873966
"Кубинская ул., 14 литер А",1960,30.298611,59.873121
"Кубинская ул., 16 литер А",1960,30.298288,59.872502
"Кубинская ул., 20 литер А",1961,30.295566,59.863911
"Кубинская ул., 22 литер А",1961,30.295854,59.86308
"Кубинская ул., 24 литер А",1961,30.296617,59.863057
"Кубинская ул., 26 литер А",1961,30.297408,59.863003
"Кубинская ул., 28 литер А",1961,30.296231,59.862429
"Кубинская ул., 30 литер А",1961,30.295261,59.861995
"Кубинская ул., 34 литер А",1961,30.295503,59.861304
"Кубинская ул., 36 литер А",1961,30.296249,59.861259
"Кубинская ул., 38 литер А",1961,30.297066,59.861218
"Кубинская ул., 40 литер А",1961,30.295899,59.860635
"Кубинская ул., 42 литер А",1961,30.294901,59.860202
"Кубинская ул., 48 литер А",1961,30.295162,59.859488
"Кубинская ул., 50 литер А",1961,30.295988,59.859429
"Кубинская ул., 52 литер А",1961,30.296725,59.859425
"Кубинская ул., 54 литер А",1960,30.295593,59.858837
"Кубинская ул., 58 литер А",1964,30.29421,59.856275
"Кубинская ул., 60 литер А",1964,30.294048,59.855444
"Кубинская ул., 64 литер А",1964,30.293886,59.854621
"Кубинская ул., 66 литер А",1963,30.293689,59.85379
"Кубинская ул., 68 литер А",1963,30.293518,59.852963
"Кубинская ул., 70 корп. 1 литер А",1968,30.293078,59.850595
"Кубинская ул., 70 корп. 2 литер А",1968,30.293761,59.850586
"Кубинская ул., 70 корп. 3 литер А",1968,30.294434,59.850586
"Кузнецовская ул., 10 корп. 3 литер А",1963,30.302259,59.872534
"Кузнецовская ул., 10 литер А",1961,30.303265,59.871839
"Кузнецовская ул., 11 литер А",2002,30.311457,59.870687
"Кузнецовская ул., 12 литер А",1960,30.303355,59.872719
"Кузнецовская ул., 13 литер А",1958,30.314844,59.871396
"Кузнецовская ул., 14 литер А",1960,30.303696,59.872331
"Кузнецовская ул., 15 литер А",1956,30.316102,59.871432
"Кузнецовская ул., 16 литер А",1960,30.3041,59.871825
"Кузнецовская ул., 17 литер А",1953,30.317243,59.870791
"Кузнецовская ул., 18 литер А",1961,30.307002,59.871825
"Кузнецовская ул., 20 литер А",1960,30.307675,59.872408
"Кузнецовская ул., 22 литер А",1960,30.308691,59.871893
"Кузнецовская ул., 24 литер А",1960,30.310954,59.872399
"Кузнецовская ул., 26 литер А",1960,30.311314,59.871811
"Кузнецовская ул., 28 литер А",1959,30.314817,59.871839
"Кузнецовская ул., 30 литер А",1954,30.316057,59.871897
"Кузнецовская ул., 36 литер А",1939,30.323827,59.871997
"Кузнецовская ул., 38 литер А",1939,30.32575,59.872046
"Кузнецовская ул., 4 литер А",1960,30.298881,59.871811
"Кузнецовская ул., 40 литер А",1939,30.327016,59.87267
"Кузнецовская ул., 42 литер А",1951,30.327286,59.872015
"Кузнецовская ул., 44 литер А",1956,30.329756,59.872082
"Кузнецовская ул., 46 литер А",1939,30.333017,59.872087
"Кузнецовская ул., 48 литер А",1950,30.335173,59.872105
"Кузнецовская ул., 6 литер А",1960,30.299276,59.872344
"Кузнецовская ул., 8 корп. 3 литер А",1964,30.300705,59.872561
"Кузнецовская ул., 8 литер А",1960,30.300103,59.872724
"Кузнечный пер., 10 литер А",1842,30.351468,59.927581
"Кузнечный пер., 10 литер Б",1859,30.351585,59.927933
"Кузнечный пер., 13 литер А",1895,30.353813,59.926986
"Кузнечный пер., 14а литер Ж",1889,30.354172,59.927297
"Кузнечный пер., 14б литер А",1837,30.354621,59.927184
"Кузнечный пер., 14б литер Б",1912,30.3549,59.927743
"Кузнечный пер., 14б литер Ж",1857,30.354846,59.9275
"Кузнечный пер., 17/2 литер А",1798,30.355762,59.926715
"Кузнечный пер., 19-21/69 литер А",1881,30.357227,59.926562
"Кузнечный пер., 19-21/69 литер Б",1911,30.357227,59.926562
"Кузнечный пер., 19-21/69 литер П",1899,30.357227,59.926562
"Кузнечный пер., 6 литер А",1859,30.350372,59.927725
"Кузнечный пер., 8 литер А",1836,30.350696,59.927667
"Куйбышева ул., 1/5 литер А",1955,30.327061,59.954534
"Куйбышева ул., 10 литер А",1912,30.326926,59.955007
"Куйбышева ул., 12 литер А",1905,30.326486,59.955566
"Куйбышева ул., 12 литер Б",1915,30.32619,59.955728
"Куйбышева ул., 14",1957,30.327034,59.95553
"Куйбышева ул., 14 литер А",1914,30.327034,59.95553
"Куйбышева ул., 15 литер Ж",1903,30.330331,59.955903
"Куйбышева ул., 19 литер А",1904,30.330717,59.956201
"Куйбышева ул., 20 литер А",1879,30.328786,59.955881
"Куйбышева ул., 21 литер А",1900,30.331023,59.95634
"Куйбышева ул., 22 литер А",1901,30.329028,59.956003
"Куйбышева ул., 23 литер А",1902,30.331508,59.956557
"Куйбышева ул., 24 литер А",1877,30.329909,59.956345
"Куйбышева ул., 26 корп. 2 литер А",2004,30.329262,59.957178
"Куйбышева ул., 27 литер А",1890,30.332882,59.957223
"Куйбышева ул., 28 литер Б",1905,30.330394,59.957039
"Куйбышева ул., 28 литер В",1899,30.330987,59.957079
"Куйбышева ул., 28 литер К",1899,30.330987,59.957079
"Куйбышева ул., 29 литер А",1877,30.333107,59.957332
"Куйбышева ул., 3 литер Б",1954,30.328903,59.953772
"Куйбышева ул., 30 литер А",1899,30.331301,59.957061
"Куйбышева ул., 31 литер А",1956,30.33352,59.957498
"Куйбышева ул., 32 литер А",1910,30.331777,59.957228
"Куйбышева ул., 33/8 литер А",1907,30.334373,59.957638
"Куйбышева ул., 34 литер А",1958,30.332092,59.957435
"Куйбышева ул., 36 литер А",1913,30.332631,59.957696
"Куйбышева ул., 38-40 литер А",1894,30.333816,59.957994
"Куйбышева ул., 5 литер А",1913,30.327888,59.954592
"Куйбышева ул., 6 литер Б",1879,30.325929,59.955025
"Куйбышева ул., 6 литер В",1879,30.325839,59.954845
"Куйбышева ул., 7 литер А",1897,30.327906,59.954926
"Куйбышева ул., 8 литер А",1951,30.326423,59.954782
"Куйбышева ул., 9/8 литер А",1906,30.328265,59.955088
"Культуры пр., 10 литер А",1977,30.366425,60.039018
"Культуры пр., 11 корп. 1 литер А",1974,30.371797,60.039679
"Культуры пр., 11 корп. 1 литер А",1974,30.371797,60.039679
"Культуры пр., 11 корп. 1 литер А",1974,30.371797,60.039679
"Культуры пр., 11 корп. 1 литер А",1974,30.371797,60.039679
"Культуры пр., 11 корп. 1 литер А",1974,30.371797,60.039679
"Культуры пр., 11 корп. 1 литер кв. 401-464",1974,30.371797,60.039679
"Культуры пр., 11 корп. 2 литер А",1972,30.372947,60.038016
"Культуры пр., 11 корп. 3 литер А",1972,30.372552,60.039243
"Культуры пр., 11 корп. 5 литер А",1972,30.374771,60.038065
"Культуры пр., 11 корп. 6 литер А",1972,30.374519,60.039948
"Культуры пр., 11 корп. 7 литер А",1973,30.375813,60.039283
"Культуры пр., 12 корп. 1 литер А",1975,30.367413,60.03927
"Культуры пр., 12 корп. 2 литер А",1973,30.365437,60.039481
"Культуры пр., 13 литер А",1980,30.373702,60.04073
"Культуры пр., 14 литер А",1978,30.369228,60.042015
"Культуры пр., 15 корп. 1 литер А",1973,30.373441,60.041656
"Культуры пр., 15 корп. 2 литер А",1973,30.375597,60.040474
"Культуры пр., 15 корп. 3 литер А",1973,30.374591,60.041445
"Культуры пр., 15 корп. 6 литер А",1973,30.376864,60.040002
"Культуры пр., 15 корп. 7 литер А",1976,30.377178,60.039634
"Культуры пр., 16 корп. 1 литер А",1978,30.370054,60.042325
"Культуры пр., 16 корп. 2 литер А",1978,30.369605,60.042743
"Культуры пр., 17 литер А",1976,30.375831,60.042011
"Культуры пр., 18 корп. 2 литер А",1980,30.369156,60.043134
"Культуры пр., 19 корп. 3 литер А",2009,30.377124,60.042559
"Культуры пр., 19 литер А",1981,30.372965,60.043062
"Культуры пр., 21 корп. 1 литер А",1974,30.377475,60.046046
"Культуры пр., 21 корп. 1 литер А",1974,30.377475,60.046046
"Культуры пр., 21 корп. 1 литер кв. 401-464",1974,30.377475,60.046046
"Культуры пр., 21 корп. 2 литер А",1972,30.37831,60.045655
"Культуры пр., 21 корп. 3 литер А",1972,30.380655,60.046126
"Культуры пр., 21 корп. 4 литер А",1981,30.381688,60.046171
"Культуры пр., 22 корп. 1 литер А",1974,30.374726,60.047438
"Культуры пр., 22 корп. 2 литер А",1974,30.372543,60.048135
"Культуры пр., 23 корп. 1 литер А",1975,30.37955,60.046791
"Культуры пр., 24 корп. 1 литер А",1979,30.375229,60.048898
"Культуры пр., 24 корп. 2 литер И",1976,30.373585,60.048597
"Культуры пр., 25 корп. 1 литер А",1995,30.379415,60.048238
"Культуры пр., 25 корп. 3 литер А",1981,30.381948,60.047106
"Культуры пр., 25 корп. 4 литер А",1999,30.379963,60.047322
"Культуры пр., 25 корп. 5 литер А",2001,30.379199,60.047146
"Культуры пр., 26 корп. 1 литер А",1976,30.377421,60.050471
"Культуры пр., 26 корп. 2 литер А",1976,30.375543,60.050278
"Культуры пр., 26 корп. 3 литер А",1973,30.376531,60.051082
"Культуры пр., 26 корп. 5 литер А",1973,30.375669,60.051693
"Культуры пр., 27 корп. 1 литер А",1975,30.380295,60.048112
"Культуры пр., 29 корп. 1 литер А",1975,30.380394,60.049406
"Культуры пр., 29 корп. 2 литер А",1972,30.381831,60.049685
"Культуры пр., 29 корп. 3 литер А",1972,30.382173,60.048175
"Культуры пр., 29 корп. 4 литер А",1991,30.383574,60.047964
"Культуры пр., 29 корп. 6 литер А",1973,30.382658,60.050084
"Культуры пр., 29 корп. 7 литер А",1972,30.383844,60.048849
"Культуры пр., 31 корп. 1 литер А",1975,30.382361,60.050915
"Культуры пр., 31 корп. 2 литер А",1976,30.384239,60.050201
"Культуры пр., 5 литер А",1980,30.369498,60.03638
"Культуры пр., 6 корп. 1 литер А",1992,30.366326,60.038097
"Культуры пр., 6 корп. 2 литер А",1973,30.364162,60.03771
"Культуры пр., 6 корп. 3 литер А",1997,30.3655,60.037531
"Культуры пр., 7 корп. 1 литер А",1972,30.369533,60.037229
"Культуры пр., 7 корп. 2 литер А",1972,30.370638,60.036996
"Культуры пр., 8 литер А",1977,30.365734,60.038753
"Культуры пр., 9 корп. 1 литер А",1980,30.371222,60.037953
"Культуры пр., 9 корп. 2 литер А",1972,30.372453,60.037301
"Культуры пр., 9 корп. 3 литер Б",2012,30.372453,60.037301
"Купчинская ул., 10 корп. 2 литер А",1973,30.388012,59.839814
"Купчинская ул., 10 корп. 3 литер А",1973,30.389072,59.840108
"Купчинская ул., 11 корп. 1 литер А",1973,30.382694,59.842128
"Купчинская ул., 11 корп. 2 литер А",1973,30.380628,59.842156
"Купчинская ул., 12 литер А",1992,30.388165,59.838873
"Купчинская ул., 13 корп. 1 литер А",1973,30.384275,59.840605
"Купчинская ул., 13 корп. 3 литер А",1973,30.383359,59.839276
"Купчинская ул., 14 корп. 1 литер А",1973,30.387724,59.838353
"Купчинская ул., 15 корп. 2 литер А",1983,30.382766,59.83834
"Купчинская ул., 16 корп. 1 литер А",1974,30.390455,59.835645
"Купчинская ул., 17 корп. 1 литер А",1974,30.386853,59.838051
"Купчинская ул., 17 корп. 2 литер А",1974,30.384787,59.838037
"Купчинская ул., 17 корп. 4 литер А",1973,30.383538,59.837173
"Купчинская ул., 18 литер А",1980,30.391659,59.835338
"Купчинская ул., 19 корп. 1 литер А",1974,30.389377,59.835523
"Купчинская ул., 19 корп. 2 литер А",1973,30.388218,59.834506
"Купчинская ул., 19 корп. 3 литер А",1974,30.386242,59.834366
"Купчинская ул., 20 корп. 2 литер А",1974,30.392944,59.835021
"Купчинская ул., 20 корп. 3 литер А",1974,30.393878,59.835324
"Купчинская ул., 20 корп. 4 литер А",1974,30.394641,59.835749
"Купчинская ул., 21 корп. 1 литер А",1974,30.390303,59.83442
"Купчинская ул., 21 корп. 2 литер А",1974,30.389126,59.834126
"Купчинская ул., 24 литер А",1975,30.394399,59.833063
"Купчинская ул., 25/11 литер А",1975,30.39333,59.831055
"Купчинская ул., 26 корп. 2 литер А",1976,30.396699,59.831919
"Купчинская ул., 28 корп. 2 литер А",1975,30.398989,59.831037
"Купчинская ул., 29 корп. 1 литер А",1975,30.396231,59.828763
"Купчинская ул., 3 корп. 1 литер А",2007,30.379891,59.844655
"Купчинская ул., 30 (ЖСК № 960) корп. 1 литер А",1977,30.396609,59.829676
"Купчинская ул., 30 (ЖСК №883) корп. 1 литер А",1977,30.396609,59.829676
"Купчинская ул., 30 корп. 3 литер А",1977,30.398908,59.829907
"Купчинская ул., 30 корп. 4 литер А",1998,30.398612,59.830499
"Купчинская ул., 30 корп. 5 литер А",1997,30.400067,59.830486
"Купчинская ул., 33 литер А",1976,30.396447,59.826474
"Купчинская ул., 34 корп. 1 литер А",2007,30.398576,59.827021
"Купчинская ул., 36 литер А",1976,30.397875,59.826044
"Купчинская ул., 4 корп. 1 литер А",1973,30.381454,59.844931
"Купчинская ул., 4 корп. 3 литер А",1980,30.385038,59.844086
"Купчинская ул., 4 корп. 4 литер А",1980,30.386979,59.84405
"Купчинская ул., 5 корп. 2 литер А",1974,30.378786,59.844267
"Купчинская ул., 6/4 литер А",1975,30.38379,59.842296
"Купчинская ул., 8 литер А",1975,30.385649,59.840542
"Купчинская ул., 9 корп. 1 литер А",1973,30.380664,59.842752
"Курляндская ул., 16-18 литер А",1967,30.284571,59.91171
"Курляндская ул., 16-18 литер Б",1917,30.284571,59.91171
"Курляндская ул., 16-18 литер В",1917,30.284724,59.911218
"Курляндская ул., 19-21 литер Б",1890,30.281454,59.911922
"Курляндская ул., 19-21 литер Е",1890,30.281274,59.912202
"Курляндская ул., 19-21 литер П",1890,30.281714,59.912202
"Курляндская ул., 20 литер А",1917,30.283726,59.911687
"Курляндская ул., 22-24 литер А",1905,30.282738,59.911687
"Курляндская ул., 22-24 литер Ж",1905,30.283313,59.911421
"Курляндская ул., 22-24 литер Л",1905,30.283313,59.911241
"Курляндская ул., 23 литер А",1892,30.281013,59.911899
"Курляндская ул., 23 литер Б",1892,30.280798,59.912386
"Курляндская ул., 23 литер Ж",1892,30.281031,59.912377
"Курляндская ул., 25 литер А",1913,30.280421,59.912044
"Курляндская ул., 25 литер Г",1913,30.280331,59.912305
"Курляндская ул., 25 литер Ж",1913,30.280196,59.912513
"Курляндская ул., 25 литер З",1913,30.280501,59.912526
"Курляндская ул., 31 литер А",1955,30.278974,59.911877
"Курляндская ул., 32 литер А",1917,30.27857,59.911236
"Курляндская ул., 36-38 литер А",1917,30.277133,59.911502
"Курляндская ул., 36-38 литер Б",1917,30.277133,59.911502
"Курляндская ул., 4 литер Б",1897,30.290652,59.911931
"Курляндская ул., 8 литер А",1912,30.289745,59.911141
"Курляндская ул., 8 литер М",1912,30.289745,59.911141
"Курская ул., 11/72 литер А",1917,30.346393,59.912233
"Курская ул., 12 литер А",1887,30.345162,59.912716
"Курская ул., 13/193 литер А",1896,30.347399,59.912093
"Курская ул., 14 литер А",1900,30.346402,59.912558
"Курская ул., 24 литер А",1969,30.351091,59.9118
"Курская ул., 31 литер А",1917,30.35587,59.910663
"Курская ул., 5 литер А",1904,30.344336,59.912617
"Курчатова ул., 4 литер А",1958,30.356346,60.007218
"Курчатова ул., 6 корп. 2 литер Б",1939,30.359095,60.008594
"Курчатова ул., 6 корп. 4 литер А",1999,30.357801,60.008612
"Курчатова ул., 6 корп. 6 литер А",1960,30.35675,60.008792
"Курчатова ул., 6 литер Б",1952,30.358565,60.007852
"Кустарный пер., 4 литер А",1859,30.303391,59.9201
"Кустодиева ул., 10 корп. 1 литер А",1982,30.356993,60.043583
"Кустодиева ул., 10 корп. 2 литер А",1978,30.355619,60.043732
"Кустодиева ул., 12 корп. 1 литер А",1974,30.358457,60.04472
"Кустодиева ул., 14 литер А",1978,30.357379,60.045578
"Кустодиева ул., 16 корп. 1 литер А",1974,30.359544,60.046149
"Кустодиева ул., 16 корп. 3 литер А",1977,30.357128,60.046149
"Кустодиева ул., 17 корп. 1 литер А",2006,30.36382,60.049213
"Кустодиева ул., 19 литер А",2006,30.363964,60.050574
"Кустодиева ул., 2 литер А",1974,30.356652,60.042141
"Кустодиева ул., 20 корп. 1 литер А",1975,30.361943,60.049172
"Кустодиева ул., 20 корп. 2 литер А",1975,30.359895,60.050444
"Кустодиева ул., 22 литер А",1977,30.36285,60.051019
"Кустодиева ул., 24 литер А",1977,30.363596,60.05127
"Кустодиева ул., 4 корп. 1 литер А",1982,30.356472,60.042388
"Кустодиева ул., 4 корп. 2 литер А",1978,30.354792,60.043179
"Кутузова наб., 12 литер А",1917,30.344587,59.949132
"Кутузова наб., 16 литер А",1799,30.3435,59.949005
"Кутузова наб., 18 литер А",1832,30.342845,59.948947
"Кутузова наб., 26 литер А",1916,30.340177,59.948528
"Кутузова наб., 28 литер А",1916,30.339763,59.948456
"Кутузова наб., 30 литер А",1825,30.339341,59.948356
"Кутузова наб., 30 литер Б",1916,30.339602,59.947563
"Кутузова наб., 32 литер А",1828,30.338919,59.948253
"Лабораторная ул., 15 литер А",1974,30.38379,59.976607
"Лабораторная ул., 16 литер А",1998,30.381607,59.977809
"Лабораторная ул., 17 литер А",1980,30.383673,59.977755
"Лабораторная ул., 18 корп. 1 литер А",2002,30.383754,59.973514
"Лабораторная ул., 25 литер А",1958,30.384598,59.98024
"Лабораторная ул., 27 литер А",1959,30.384598,59.98024
"Лабораторная ул., 29 литер А",1958,30.384598,59.98024
"Лабораторная ул., 4 литер А",2006,30.385299,59.970952
"Лабораторная ул., 5 литер А",1961,30.38679,59.97283
"Лабораторная ул., 6 литер А",1952,30.38502,59.97138
"Лабораторная ул., 8\53 литер А",1954,30.384203,59.971776
"Лабораторная ул., 9 литер А",1959,30.385407,59.973883
"Лабутина ул., 10 литер А",1840,30.293249,59.91812
"Лабутина ул., 12 литер А",1899,30.292961,59.918052
"Лабутина ул., 13 литер А",1917,30.292925,59.918377
"Лабутина ул., 15 литер А",1884,30.292584,59.918296
"Лабутина ул., 16 корп. 2 литер А",1883,30.29191,59.917804
"Лабутина ул., 16 литер А",1883,30.29191,59.917804
"Лабутина ул., 17 литер А",1903,30.292251,59.918223
"Лабутина ул., 20-22 литер А",1889,30.291048,59.917596
"Лабутина ул., 20-22 литер Б",1885,30.291048,59.917596
"Лабутина ул., 30 литер А",1890,30.288793,59.917145
"Лабутина ул., 30 литер Б",1890,30.289134,59.916915
"Лабутина ул., 36 литер А",1828,30.286808,59.91706
"Лабутина ул., 4/2 литер А",1813,30.294488,59.918422
"Лабутина ул., 7 литер А",1917,30.29385,59.918566
"Лабутина ул., 8 литер А",1917,30.293464,59.918169
"Лазо ул., 10 литер А",1968,30.483018,59.957593
"Лазо ул., 13 литер А",1958,30.483844,59.959697
"Лазо ул., 14 литер А",1960,30.482955,59.958746
"Лазо ул., 16 литер А",1958,30.482515,59.958773
"Лазо ул., 3 литер А",1960,30.486261,59.956872
"Лазо ул., 4 корп. 1 литер А",1959,30.485057,59.956575
"Лазо ул., 4 корп. 2 литер А",1961,30.484275,59.956295
"Лазо ул., 5",2005,30.486243,59.957223
"Лазо ул., 6 литер А",1968,30.484042,59.956687
"Лазо ул., 7 литер Б",1958,30.486081,59.957958
"Лазо ул., 8 корп. 1 литер А",1969,30.48468,59.95748
"Лазо ул., 8 корп. 2 литер А",1960,30.483305,59.957305
"Лазо ул., 8 корп. 3 литер А",1960,30.483054,59.956881
"Лазо ул., 9 литер А",1956,30.48521,59.957764
"Ланская ул., 10 литер А",1965,30.322273,59.998715
"Ланская ул., 6 литер А",1910,30.322812,59.997514
"Ланское шоссе, 10 корп. 1 литер А",1962,30.307595,59.99242
"Ланское шоссе, 10 корп. 5 литер А",1962,30.307595,59.99242
"Ланское шоссе, 11 литер А",1961,30.305106,59.990206
"Ланское шоссе, 12 корп. 1 литер А",1962,30.308879,59.992479
"Ланское шоссе, 12 корп. 2 литер А",1962,30.30896,59.992996
"Ланское шоссе, 12 корп. 3 литер А",1969,30.307981,59.993095
"Ланское шоссе, 13 литер О",1962,30.305564,59.990552
"Ланское шоссе, 14 корп. 1 литер А",2004,30.309436,59.993847
"Ланское шоссе, 14 корп. 5 литер А",1963,30.311502,59.994945
"Ланское шоссе, 15 литер А",1961,30.307487,59.991192
"Ланское шоссе, 16 корп. 1 литер А",1962,30.313209,59.993869
"Ланское шоссе, 16 корп. 2 литер А",1961,30.312419,59.994229
"Ланское шоссе, 16 корп. 3 литер А",1962,30.312886,59.994688
"Ланское шоссе, 16 корп. 4 литер А",1962,30.313901,59.994414
"Ланское шоссе, 18 корп. 1 литер А",1962,30.31567,59.994634
"Ланское шоссе, 2/57 литер А",1961,30.301863,59.990215
"Ланское шоссе, 20 корп. 1 литер А",1961,30.318383,59.995557
"Ланское шоссе, 20 корп. 3 литер А",1961,30.318779,59.996034
"Ланское шоссе, 21 литер А",1961,30.308529,59.990958
"Ланское шоссе, 22 корп. 1 литер А",1916,30.320521,59.996236
"Ланское шоссе, 22 корп. 2 литер А",1961,30.318877,59.996654
"Ланское шоссе, 22 корп. 3 литер А",1961,30.320405,59.996569
"Ланское шоссе, 22 корп. 4 литер А",1962,30.319237,59.9975
"Ланское шоссе, 22 корп. 5 литер А",1962,30.319066,59.997833
"Ланское шоссе, 22 корп. 6 литер А",1962,30.31824,59.998279
"Ланское шоссе, 22 корп. 7 литер А",1962,30.318536,59.99885
"Ланское шоссе, 24 корп. 1 литер А",1961,30.321581,59.996574
"Ланское шоссе, 24 корп. 2 литер К",1961,30.321411,59.997361
"Ланское шоссе, 24 корп. 3 литер А",1962,30.320297,59.997469
"Ланское шоссе, 24 корп. 4 литер А",1962,30.320719,59.997968
"Ланское шоссе, 24 корп. 6 литер А",1962,30.319596,59.998882
"Ланское шоссе, 25 литер А",1961,30.309634,59.991309
